,Date,AAPL,GOOG,META,MSFT
9376,2018-02-16,43.107498,54.740002,177.360001,92.0
9377,2018-02-20,42.962502,55.123001,176.009995,92.720001
9378,2018-02-21,42.767502,55.567001,177.910004,91.489998
9379,2018-02-22,43.125,55.331501,178.990005,91.730003
9380,2018-02-23,43.875,56.3395,183.289993,94.059998
9381,2018-02-26,44.7425,57.1875,184.929993,95.419998
9382,2018-02-27,44.5975,55.914501,181.460007,94.199997
9383,2018-02-28,44.529999,55.2365,178.320007,93.769997
9384,2018-03-01,43.75,53.476002,175.940002,92.849998
9385,2018-03-02,44.052502,53.945999,176.619995,93.050003
9386,2018-03-05,44.205002,54.546501,180.399994,93.639999
9387,2018-03-06,44.1675,54.752998,179.779999,93.32
9388,2018-03-07,43.7575,55.481998,183.710007,93.860001
9389,2018-03-08,44.235001,56.299999,182.339996,94.43
9390,2018-03-09,44.994999,58.001999,185.229996,96.540001
9391,2018-03-12,45.43,58.224998,184.759995,96.769997
9392,2018-03-13,44.9925,56.908501,181.880005,94.410004
9393,2018-03-14,44.610001,57.474499,184.190002,93.849998
9394,2018-03-15,44.662498,57.479,183.860001,94.18
9395,2018-03-16,44.505001,56.786499,185.089996,94.599998
9396,2018-03-19,43.825001,54.991001,172.559998,92.889999
9397,2018-03-20,43.810001,54.885502,168.149994,93.129997
9398,2018-03-21,42.817501,54.543999,169.389999,92.480003
9399,2018-03-22,42.212502,52.453999,164.889999,89.790001
9400,2018-03-23,41.235001,51.078499,159.389999,87.18
9401,2018-03-26,43.192501,52.6605,160.059998,93.779999
9402,2018-03-27,42.084999,50.255001,152.220001,89.470001
9403,2018-03-28,41.619999,50.228001,153.029999,89.389999
9404,2018-03-29,41.945,51.5895,159.789993,91.269997
9405,2018-04-02,41.669998,50.323502,155.389999,88.519997
9406,2018-04-03,42.0975,50.670502,156.110001,89.709999
9407,2018-04-04,42.9025,51.257,155.100006,92.330002
9408,2018-04-05,43.200001,51.390499,159.339996,92.379997
9409,2018-04-06,42.095001,50.352001,157.199997,90.230003
9410,2018-04-09,42.512501,50.772499,157.929993,90.769997
9411,2018-04-10,43.3125,51.582001,165.039993,92.879997
9412,2018-04-11,43.110001,50.998501,166.320007,91.860001
9413,2018-04-12,43.535,51.6255,163.869995,93.580002
9414,2018-04-13,43.682499,51.463501,164.520004,93.080002
9415,2018-04-16,43.955002,51.898998,164.830002,94.169998
9416,2018-04-17,44.560001,53.708,168.660004,96.07
9417,2018-04-18,44.459999,53.604,166.360001,96.440002
9418,2018-04-19,43.200001,54.384998,168.100006,96.110001
9419,2018-04-20,41.43,53.647999,166.279999,95.0
9420,2018-04-23,41.310001,53.372501,165.839996,95.349998
9421,2018-04-24,40.735001,50.999001,159.690002,93.120003
9422,2018-04-25,40.912498,51.058998,159.690002,92.309998
9423,2018-04-26,41.055,52.001999,174.160004,94.260002
9424,2018-04-27,40.580002,51.502499,173.589996,95.82
9425,2018-04-30,41.314999,50.866501,172.0,93.519997
9426,2018-05-01,42.275002,51.865501,173.860001,95.0
9427,2018-05-02,44.142502,51.219002,176.070007,93.510002
9428,2018-05-03,44.2225,51.186001,174.020004,94.07
9429,2018-05-04,45.9575,52.4105,176.610001,95.160004
9430,2018-05-07,46.290001,52.739498,177.970001,96.220001
9431,2018-05-08,46.512501,52.695499,178.919998,95.809998
9432,2018-05-09,46.84,54.138,182.660004,96.940002
9433,2018-05-10,47.509998,54.878502,185.529999,97.910004
9434,2018-05-11,47.147499,54.912998,186.990005,97.699997
9435,2018-05-14,47.037498,55.009998,186.639999,98.029999
9436,2018-05-15,46.610001,53.961498,184.320007,97.32
9437,2018-05-16,47.044998,54.088501,183.199997,97.150002
9438,2018-05-17,46.747501,53.929501,183.759995,96.18
9439,2018-05-18,46.577499,53.318001,182.679993,96.360001
9440,2018-05-21,46.907501,53.979,184.490005,97.599998
9441,2018-05-22,46.790001,53.4865,183.800003,97.5
9442,2018-05-23,47.09,53.984501,186.899994,98.660004
9443,2018-05-24,47.037498,53.962002,185.929993,98.309998
9444,2018-05-25,47.145,53.783001,184.919998,98.360001
9445,2018-05-29,46.974998,53.015999,185.740005,98.010002
9446,2018-05-30,46.875,53.389999,187.669998,98.949997
9447,2018-05-31,46.717499,54.2495,191.779999,98.839996
9448,2018-06-01,47.560001,55.974998,193.990005,100.790001
9449,2018-06-04,47.9575,56.9645,193.279999,101.669998
9450,2018-06-05,48.327499,56.983002,192.940002,102.190002
9451,2018-06-06,48.494999,56.844002,191.339996,102.489998
9452,2018-06-07,48.365002,56.193001,188.179993,100.879997
9453,2018-06-08,47.924999,56.043499,189.100006,101.629997
9454,2018-06-11,47.807499,56.4995,191.539993,101.050003
9455,2018-06-12,48.07,56.966,192.399994,101.309998
9456,2018-06-13,47.674999,56.739498,192.410004,100.849998
9457,2018-06-14,47.700001,57.605999,196.809998,101.419998
9458,2018-06-15,47.209999,57.612999,195.850006,100.129997
9459,2018-06-18,47.185001,58.673,198.309998,100.860001
9460,2018-06-19,46.422501,58.403,197.490005,100.860001
9461,2018-06-20,46.625,58.492001,202.0,101.870003
9462,2018-06-21,46.365002,57.882999,201.5,101.139999
9463,2018-06-22,46.23,57.773998,201.740005,100.410004
9464,2018-06-25,45.5425,56.240501,196.350006,98.389999
9465,2018-06-26,46.107498,55.923,199.0,99.080002
9466,2018-06-27,46.040001,55.199001,195.839996,97.540001
9467,2018-06-28,46.375,55.710999,196.229996,98.629997
9468,2018-06-29,46.2775,55.782501,194.320007,98.610001
9469,2018-07-02,46.794998,56.373001,197.360001,100.010002
9470,2018-07-03,45.98,55.144501,192.729996,99.050003
9471,2018-07-05,46.349998,56.213501,198.449997,99.760002
9472,2018-07-06,46.9925,57.008499,203.229996,101.160004
9473,2018-07-09,47.645,57.702499,204.740005,101.849998
9474,2018-07-10,47.587502,57.641998,203.539993,102.120003
9475,2018-07-11,46.970001,57.695,202.539993,101.980003
9476,2018-07-12,47.7575,59.174,206.919998,104.190002
9477,2018-07-13,47.8325,59.441002,207.320007,105.43
9478,2018-07-16,47.727501,59.193001,207.229996,104.910004
9479,2018-07-17,47.862499,59.939999,209.990005,105.949997
9480,2018-07-18,47.599998,59.793999,209.360001,105.120003
9481,2018-07-19,47.970001,59.348,208.089996,104.400002
9482,2018-07-20,47.860001,59.245499,209.940002,106.269997
9483,2018-07-23,47.9025,60.275002,210.910004,107.970001
9484,2018-07-24,48.25,62.403999,214.669998,107.660004
9485,2018-07-25,48.705002,63.185001,217.5,110.830002
9486,2018-07-26,48.552502,63.4165,176.259995,109.620003
9487,2018-07-27,47.744999,61.924999,174.889999,107.68
9488,2018-07-30,47.477501,60.987,171.059998,105.370003
9489,2018-07-31,47.572498,60.862999,172.580002,106.080002
9490,2018-08-01,50.375,61.0005,171.649994,106.279999
9491,2018-08-02,51.8475,61.307499,176.369995,107.57
9492,2018-08-03,51.997501,61.185501,177.779999,108.040001
9493,2018-08-06,52.267502,61.238499,185.690002,108.129997
9494,2018-08-07,51.7775,62.111,183.809998,108.879997
9495,2018-08-08,51.8125,62.280499,185.179993,109.489998
9496,2018-08-09,52.220001,62.455002,183.089996,109.669998
9497,2018-08-10,51.8825,61.880501,180.259995,109.0
9498,2018-08-13,52.217499,61.7505,180.050003,108.209999
9499,2018-08-14,52.4375,62.105,181.110001,109.559998
9500,2018-08-15,52.560001,60.719002,179.529999,107.660004
9501,2018-08-16,53.330002,60.324501,174.699997,107.639999
9502,2018-08-17,54.395,60.048,173.800003,107.580002
9503,2018-08-20,53.865002,60.3885,172.5,106.870003
9504,2018-08-21,53.759998,60.081001,172.619995,105.980003
9505,2018-08-22,53.762501,60.366501,173.639999,107.059998
9506,2018-08-23,53.872501,60.269001,172.899994,107.559998
9507,2018-08-24,54.040001,61.032501,174.649994,108.400002
9508,2018-08-27,54.485001,62.091,177.460007,109.599998
9509,2018-08-28,54.924999,61.557499,176.259995,110.260002
9510,2018-08-29,55.744999,62.465,175.899994,112.019997
9511,2018-08-30,56.2575,61.956001,177.639999,111.949997
9512,2018-08-31,56.907501,60.9095,175.729996,112.330002
9513,2018-09-04,57.09,59.849998,171.160004,111.709999
9514,2018-09-05,56.717499,59.324001,167.179993,108.489998
9515,2018-09-06,55.775002,58.571999,162.529999,108.739998
9516,2018-09-07,55.325001,58.241501,163.039993,108.209999
9517,2018-09-10,54.5825,58.231998,164.179993,109.379997
9518,2018-09-11,55.962502,58.868,165.940002,111.239998
9519,2018-09-12,55.267502,58.140999,162.0,111.709999
9520,2018-09-13,56.602501,58.766499,161.360001,112.910004
9521,2018-09-14,55.959999,58.626499,162.320007,113.370003
9522,2018-09-17,54.470001,57.802502,160.580002,112.139999
9523,2018-09-18,54.560001,58.061001,160.300003,113.209999
9524,2018-09-19,54.592499,58.554501,163.059998,111.699997
9525,2018-09-20,55.0075,59.343498,166.020004,113.57
9526,2018-09-21,54.415001,58.304501,162.929993,114.260002
9527,2018-09-24,55.197498,58.668499,165.410004,114.669998
9528,2018-09-25,55.547501,59.232498,164.910004,114.449997
9529,2018-09-26,55.105,59.024502,166.949997,113.980003
9530,2018-09-27,56.237499,59.731998,168.839996,114.410004
9531,2018-09-28,56.435001,59.6735,164.460007,114.370003
9532,2018-10-01,56.814999,59.765499,162.440002,115.610001
9533,2018-10-02,57.32,60.005501,159.330002,115.150002
9534,2018-10-03,58.017502,60.147499,162.429993,115.169998
9535,2018-10-04,56.997501,58.4095,158.850006,112.790001
9536,2018-10-05,56.072498,57.8675,157.330002,112.129997
9537,2018-10-08,55.942501,57.448502,157.25,110.849998
9538,2018-10-09,56.717499,56.941002,157.899994,112.260002
9539,2018-10-10,54.09,54.061001,151.380005,106.160004
9540,2018-10-11,53.612499,53.966,153.350006,105.910004
9541,2018-10-12,55.5275,55.504002,153.740005,109.57
9542,2018-10-15,54.34,54.612499,153.520004,107.599998
9543,2018-10-16,55.537498,56.063999,158.779999,111.0
9544,2018-10-17,55.297501,55.7845,159.419998,110.709999
9545,2018-10-18,54.005001,54.398499,154.919998,108.5
9546,2018-10-19,54.827499,54.823002,154.050003,108.660004
9547,2018-10-22,55.162498,55.057999,154.779999,109.629997
9548,2018-10-23,55.682499,55.184502,154.389999,108.099998
9549,2018-10-24,53.772499,52.5355,146.039993,102.32
9550,2018-10-25,54.950001,54.7785,150.949997,108.300003
9551,2018-10-26,54.075001,53.573502,145.369995,106.959999
9552,2018-10-29,53.060001,51.004002,142.089996,103.849998
9553,2018-10-30,53.325001,51.810501,146.220001,103.730003
9554,2018-10-31,54.715,53.838501,151.789993,106.809998
9555,2018-11-01,55.555,53.5,151.75,105.919998
9556,2018-11-02,51.869999,52.8895,150.350006,106.160004
9557,2018-11-05,50.397499,52.004501,148.679993,107.510002
9558,2018-11-06,50.942501,52.790501,149.940002,107.720001
9559,2018-11-07,52.487499,54.669498,151.529999,111.959999
9560,2018-11-08,52.122501,54.119999,147.869995,111.75
9561,2018-11-09,51.1175,53.307499,144.960007,109.57
9562,2018-11-12,48.5425,51.931499,141.550003,106.870003
9563,2018-11-13,48.057499,51.802502,142.160004,106.940002
9564,2018-11-14,46.700001,52.182999,144.220001,104.970001
9565,2018-11-15,47.852501,53.2355,143.850006,107.279999
9566,2018-11-16,48.3825,53.074501,139.529999,108.290001
9567,2018-11-19,46.465,51.0,131.550003,104.620003
9568,2018-11-20,44.244999,51.287998,132.429993,101.709999
9569,2018-11-21,44.195,51.880501,134.820007,103.110001
9570,2018-11-23,43.072498,51.194,131.729996,103.07
9571,2018-11-26,43.654999,52.431,136.380005,106.470001
9572,2018-11-27,43.560001,52.220501,135.0,107.139999
9573,2018-11-28,45.235001,54.311501,136.759995,111.120003
9574,2018-11-29,44.887501,54.415001,138.679993,110.190002
9575,2018-11-30,44.645,54.7215,140.610001,110.889999
9576,2018-12-03,46.205002,55.321499,141.089996,112.089996
9577,2018-12-04,44.172501,52.541,137.929993,108.519997
9578,2018-12-06,43.68,53.436501,139.630005,109.190002
9579,2018-12-07,42.122501,51.828999,137.419998,104.82
9580,2018-12-10,42.400002,51.977501,141.850006,107.589996
9581,2018-12-11,42.157501,52.587502,142.080002,108.589996
9582,2018-12-12,42.275002,53.183998,144.5,109.080002
9583,2018-12-13,42.737499,53.095001,145.009995,109.449997
9584,2018-12-14,41.369999,52.105,144.059998,106.029999
9585,2018-12-17,40.985001,50.8265,140.190002,102.889999
9586,2018-12-18,41.517502,51.435501,143.660004,103.970001
9587,2018-12-19,40.2225,51.150501,133.240005,103.690002
9588,2018-12-20,39.2075,50.470501,133.399994,101.510002
9589,2018-12-21,37.682499,48.977001,124.949997,98.230003
9590,2018-12-24,36.7075,48.811001,124.059998,94.129997
9591,2018-12-26,39.2925,51.973,134.179993,100.559998
9592,2018-12-27,39.037498,52.194,134.520004,101.18
9593,2018-12-28,39.057499,51.854,133.199997,100.389999
9594,2018-12-31,39.435001,51.780499,131.089996,101.57
9595,2019-01-02,39.48,52.2925,135.679993,101.120003
9596,2019-01-03,35.547501,50.803001,131.740005,97.400002
9597,2019-01-04,37.064999,53.5355,137.949997,101.93
9598,2019-01-07,36.982498,53.419498,138.050003,102.059998
9599,2019-01-08,37.6875,53.813999,142.529999,102.800003
9600,2019-01-09,38.327499,53.733002,144.229996,104.269997
9601,2019-01-10,38.450001,53.516499,144.199997,103.599998
9602,2019-01-11,38.072498,52.859501,143.800003,102.800003
9603,2019-01-14,37.5,52.234501,145.389999,102.050003
9604,2019-01-15,38.267502,53.857498,148.949997,105.010002
9605,2019-01-16,38.735001,54.0485,147.539993,105.379997
9606,2019-01-17,38.965,54.494999,148.300003,106.120003
9607,2019-01-18,39.205002,54.912998,150.039993,107.709999
9608,2019-01-22,38.325001,53.526001,147.570007,105.68
9609,2019-01-23,38.48,53.7785,144.300003,106.709999
9610,2019-01-24,38.174999,53.695,145.830002,106.199997
9611,2019-01-25,39.439999,54.5495,149.009995,107.169998
9612,2019-01-28,39.075001,53.504002,147.470001,105.080002
9613,2019-01-29,38.669998,53.030998,144.190002,102.940002
9614,2019-01-30,41.3125,54.452999,150.419998,106.379997
9615,2019-01-31,41.610001,55.818501,166.690002,104.43
9616,2019-02-01,41.630001,55.537498,165.710007,102.779999
9617,2019-02-04,42.8125,56.639999,169.25,105.739998
9618,2019-02-05,43.544998,57.2995,171.160004,107.220001
9619,2019-02-06,43.560001,55.761501,170.490005,106.029999
9620,2019-02-07,42.735001,54.935501,166.380005,105.269997
9621,2019-02-08,42.602501,54.752998,167.330002,105.669998
9622,2019-02-11,42.357498,54.7505,165.789993,105.25
9623,2019-02-12,42.7225,56.068501,165.039993,106.889999
9624,2019-02-13,42.544998,56.007999,164.070007,106.809998
9625,2019-02-14,42.700001,56.0835,163.949997,106.900002
9626,2019-02-15,42.605,55.682499,162.5,108.220001
9627,2019-02-19,42.732498,55.928001,162.289993,108.169998
9628,2019-02-20,43.0075,55.689999,162.559998,107.150002
9629,2019-02-21,42.764999,54.848499,160.039993,109.410004
9630,2019-02-22,43.2425,55.518501,161.889999,110.970001
9631,2019-02-25,43.557499,55.470001,164.619995,111.589996
9632,2019-02-26,43.5825,55.7565,164.130005,112.360001
9633,2019-02-27,43.717499,55.802502,162.809998,112.169998
9634,2019-02-28,43.287498,55.995998,161.449997,112.029999
9635,2019-03-01,43.7425,57.0495,162.279999,112.529999
9636,2019-03-04,43.962502,57.389999,167.369995,112.260002
9637,2019-03-05,43.8825,58.101501,171.259995,111.699997
9638,2019-03-06,43.630001,57.893002,172.509995,111.75
9639,2019-03-07,43.125,57.165001,169.130005,110.389999
9640,2019-03-08,43.227501,57.116001,169.600006,110.510002
9641,2019-03-11,44.724998,58.787998,172.070007,112.830002
9642,2019-03-12,45.227501,59.66,171.919998,113.620003
9643,2019-03-13,45.427502,59.666,173.369995,114.5
9644,2019-03-14,45.932499,59.2775,170.169998,114.589996
9645,2019-03-15,46.529999,59.223,165.979996,115.910004
9646,2019-03-18,47.005001,59.213001,160.470001,117.57
9647,2019-03-19,46.6325,59.942501,161.570007,117.650002
9648,2019-03-20,47.040001,61.198502,165.440002,117.519997
9649,2019-03-21,48.772499,61.577,166.080002,120.220001
9650,2019-03-22,47.762501,60.275002,164.339996,117.050003
9651,2019-03-25,47.185001,59.650002,166.289993,117.660004
9652,2019-03-26,46.697498,59.230999,167.679993,117.910004
9653,2019-03-27,47.1175,58.651001,165.869995,116.769997
9654,2019-03-28,47.18,58.4245,165.550003,116.93
9655,2019-03-29,47.487499,58.665501,166.690002,117.940002
9656,2019-04-01,47.810001,59.7215,168.699997,119.019997
9657,2019-04-02,48.505001,60.024502,174.199997,119.190002
9658,2019-04-03,48.837502,60.296001,173.539993,119.970001
9659,2019-04-04,48.922501,60.75,176.020004,119.360001
9660,2019-04-05,49.25,60.357498,175.720001,119.889999
9661,2019-04-08,50.025002,60.192001,174.929993,119.93
9662,2019-04-09,49.875,59.862499,177.580002,119.279999
9663,2019-04-10,50.154999,60.108002,177.820007,120.190002
9664,2019-04-11,49.737499,60.230999,177.509995,120.330002
9665,2019-04-12,49.717499,60.893501,179.100006,120.949997
9666,2019-04-15,49.807499,61.055,179.649994,121.050003
9667,2019-04-16,49.8125,61.356499,178.869995,120.769997
9668,2019-04-17,50.782501,61.817001,178.779999,121.769997
9669,2019-04-18,50.965,61.818501,178.279999,123.370003
9670,2019-04-22,51.1325,62.442001,181.440002,123.760002
9671,2019-04-23,51.869999,63.227501,183.779999,125.440002
9672,2019-04-24,51.790001,62.799999,182.580002,125.010002
9673,2019-04-25,51.32,63.172501,193.259995,129.149994
9674,2019-04-26,51.075001,63.609001,191.490005,129.889999
9675,2019-04-29,51.1525,64.378998,194.779999,129.770004
9676,2019-04-30,50.1675,59.424,193.399994,130.600006
9677,2019-05-01,52.630001,58.403999,193.029999,127.879997
9678,2019-05-02,52.287498,58.130501,192.529999,126.209999
9679,2019-05-03,52.9375,59.27,195.470001,128.899994
9680,2019-05-06,52.119999,59.469501,193.880005,128.149994
9681,2019-05-07,50.715,58.705002,189.770004,125.519997
9682,2019-05-08,50.724998,58.313499,189.539993,125.510002
9683,2019-05-09,50.18,58.118999,188.649994,125.5
9684,2019-05-10,49.294998,58.213501,188.339996,127.129997
9685,2019-05-13,46.43,56.601501,181.539993,123.349998
9686,2019-05-14,47.165001,56.021999,180.729996,124.730003
9687,2019-05-15,47.73,58.210499,186.270004,126.019997
9688,2019-05-16,47.52,58.949001,186.990005,128.929993
9689,2019-05-17,47.25,58.115002,185.300003,128.070007
9690,2019-05-20,45.772499,56.942501,182.720001,126.220001
9691,2019-05-21,46.650002,57.481499,184.820007,126.900002
9692,2019-05-22,45.695,57.570999,185.320007,127.669998
9693,2019-05-23,44.915001,57.038502,180.869995,126.18
9694,2019-05-24,44.7425,56.6735,181.059998,126.239998
9695,2019-05-28,44.557499,56.7075,184.309998,126.160004
9696,2019-05-29,44.345001,55.823002,182.190002,124.940002
9697,2019-05-30,44.575001,55.897499,183.009995,125.730003
9698,2019-05-31,43.767502,55.181499,177.470001,123.68
9699,2019-06-03,43.325001,51.811501,164.149994,119.839996
9700,2019-06-04,44.91,52.6525,167.5,123.160004
9701,2019-06-05,45.634998,52.111,168.169998,125.830002
9702,2019-06-06,46.305,52.216999,168.330002,127.82
9703,2019-06-07,47.537498,53.301998,173.350006,131.399994
9704,2019-06-10,48.145,54.019001,174.820007,132.600006
9705,2019-06-11,48.702499,53.936001,178.100006,132.100006
9706,2019-06-12,48.547501,53.851501,175.039993,131.490005
9707,2019-06-13,48.537498,54.438499,177.470001,132.320007
9708,2019-06-14,48.185001,54.267502,181.330002,132.449997
9709,2019-06-17,48.4725,54.625,189.009995,132.850006
9710,2019-06-18,49.612499,55.18,188.470001,135.160004
9711,2019-06-19,49.467499,55.116501,187.479996,135.690002
9712,2019-06-20,49.865002,55.570999,189.529999,136.949997
9713,2019-06-21,49.695,56.094002,191.139999,136.970001
9714,2019-06-24,49.645,55.776001,192.600006,137.779999
9715,2019-06-25,48.892502,54.317501,188.839996,133.429993
9716,2019-06-26,49.950001,53.990002,187.660004,133.929993
9717,2019-06-27,49.935001,53.800499,189.5,134.149994
9718,2019-06-28,49.48,54.045502,193.0,133.960007
9719,2019-07-01,50.387501,54.897499,193.0,135.679993
9720,2019-07-02,50.682499,55.5625,195.0,136.580002
9721,2019-07-03,51.102501,56.078999,197.199997,137.460007
9722,2019-07-05,51.057499,56.579498,196.399994,137.059998
9723,2019-07-08,50.005001,55.817501,195.759995,136.960007
9724,2019-07-09,50.310001,56.241501,199.210007,136.460007
9725,2019-07-10,50.807499,57.023998,202.729996,137.850006
9726,2019-07-11,50.4375,57.210499,201.229996,138.399994
9727,2019-07-12,50.825001,57.244999,204.869995,138.899994
9728,2019-07-15,51.302502,57.516998,203.910004,138.899994
9729,2019-07-16,51.125,57.679001,203.839996,137.080002
9730,2019-07-17,50.837502,57.317501,201.800003,136.270004
9731,2019-07-18,51.415001,57.316502,200.779999,136.419998
9732,2019-07-19,50.647499,56.505001,198.360001,136.619995
9733,2019-07-22,51.805,56.9035,202.320007,138.429993
9734,2019-07-23,52.209999,57.310501,202.360001,139.289993
9735,2019-07-24,52.1675,56.890499,204.660004,140.720001
9736,2019-07-25,51.755001,56.605999,200.710007,140.190002
9737,2019-07-26,51.935001,62.5205,199.75,141.339996
9738,2019-07-29,52.419998,61.970501,195.940002,141.029999
9739,2019-07-30,52.195,61.257,197.039993,140.350006
9740,2019-07-31,53.259998,60.834,194.229996,136.270004
9741,2019-08-01,52.107498,60.4505,192.729996,138.059998
9742,2019-08-02,51.005001,59.699501,189.020004,136.899994
9743,2019-08-05,48.334999,57.616001,181.729996,132.210007
9744,2019-08-06,49.25,58.497501,184.509995,134.690002
9745,2019-08-07,49.759998,58.699501,185.149994,135.279999
9746,2019-08-08,50.857498,60.240002,190.160004,138.889999
9747,2019-08-09,50.247501,59.400501,187.850006,137.710007
9748,2019-08-12,50.119999,58.7355,185.369995,135.789993
9749,2019-08-13,52.2425,59.863499,188.449997,138.600006
9750,2019-08-14,50.6875,58.2145,179.710007,133.979996
9751,2019-08-15,50.435001,58.362999,182.589996,133.679993
9752,2019-08-16,51.625,58.880001,183.699997,136.130005
9753,2019-08-19,52.587502,59.922501,186.169998,138.410004
9754,2019-08-20,52.59,59.134499,183.809998,137.259995
9755,2019-08-21,53.16,59.5625,183.550003,138.789993
9756,2019-08-22,53.115002,59.476501,182.039993,137.779999
9757,2019-08-23,50.66,57.564499,177.75,133.389999
9758,2019-08-26,51.622501,58.4445,180.360001,135.449997
9759,2019-08-27,51.040001,58.391998,181.300003,135.740005
9760,2019-08-28,51.3825,58.550999,181.759995,135.559998
9761,2019-08-29,52.252499,59.642502,185.570007,138.119995
9762,2019-08-30,52.185001,59.404999,185.669998,137.860001
9763,2019-09-03,51.424999,58.419498,182.389999,136.039993
9764,2019-09-04,52.297501,59.070499,187.139999,137.630005
9765,2019-09-05,53.32,60.569,190.899994,140.050003
9766,2019-09-06,53.314999,60.246498,187.490005,139.100006
9767,2019-09-09,53.5425,60.220501,188.759995,137.520004
9768,2019-09-10,54.174999,60.299999,186.169998,136.080002
9769,2019-09-11,55.897499,61.008499,188.490005,136.119995
9770,2019-09-12,55.772499,61.712502,187.470001,137.520004
9771,2019-09-13,54.6875,61.978001,187.190002,137.320007
9772,2019-09-16,54.974998,61.564999,186.220001,136.330002
9773,2019-09-17,55.174999,61.4575,188.080002,137.389999
9774,2019-09-18,55.692501,61.620499,188.139999,138.520004
9775,2019-09-19,55.240002,61.935501,190.139999,141.070007
9776,2019-09-20,54.432499,61.496498,189.929993,139.440002
9777,2019-09-23,54.68,61.7015,186.820007,139.139999
9778,2019-09-24,54.419998,60.938,181.279999,137.380005
9779,2019-09-25,55.2575,62.326,182.800003,139.360001
9780,2019-09-26,54.9725,62.0695,180.110001,139.539993
9781,2019-09-27,54.705002,61.254501,177.100006,137.729996
9782,2019-09-30,55.9925,60.950001,178.080002,139.029999
9783,2019-10-01,56.147499,60.255001,175.809998,137.070007
9784,2019-10-02,54.740002,58.831501,174.600006,134.649994
9785,2019-10-03,55.205002,59.391499,179.380005,136.279999
9786,2019-10-04,56.752499,60.450001,180.449997,138.119995
9787,2019-10-07,56.764999,60.383999,179.679993,137.119995
9788,2019-10-08,56.099998,59.456501,177.75,135.669998
9789,2019-10-09,56.7575,60.115501,179.850006,138.240005
9790,2019-10-10,57.522499,60.433498,180.029999,139.100006
9791,2019-10-11,59.052502,60.772499,184.190002,139.679993
9792,2019-10-14,58.967499,60.856998,183.279999,139.550003
9793,2019-10-15,58.830002,62.150501,188.889999,141.570007
9794,2019-10-16,58.592499,62.181999,189.550003,140.410004
9795,2019-10-17,58.82,62.6535,190.389999,139.690002
9796,2019-10-18,59.102501,62.274502,185.850006,137.410004
9797,2019-10-21,60.127499,62.307499,189.759995,138.429993
9798,2019-10-22,59.990002,62.139999,182.339996,136.369995
9799,2019-10-23,60.794998,62.956501,186.149994,137.240005
9800,2019-10-24,60.895,63.0495,186.380005,139.940002
9801,2019-10-25,61.645,63.2565,187.889999,140.729996
9802,2019-10-28,62.262501,64.5,189.399994,144.190002
9803,2019-10-29,60.822498,63.131001,189.309998,142.830002
9804,2019-10-30,60.814999,63.064499,188.25,144.610001
9805,2019-10-31,62.189999,63.005501,191.649994,143.369995
9806,2019-11-01,63.955002,63.687,193.619995,143.720001
9807,2019-11-04,64.375,64.568497,194.720001,144.550003
9808,2019-11-05,64.282501,64.601501,194.320007,144.460007
9809,2019-11-06,64.309998,64.589996,191.550003,144.059998
9810,2019-11-07,64.857498,65.443001,190.419998,144.259995
9811,2019-11-08,65.035004,65.568497,190.839996,145.960007
9812,2019-11-11,65.550003,64.959503,189.610001,146.110001
9813,2019-11-12,65.489998,64.940002,194.470001,147.070007
9814,2019-11-13,66.1175,64.900002,193.190002,147.309998
9815,2019-11-14,65.660004,65.572998,193.149994,148.059998
9816,2019-11-15,66.440002,66.7435,195.100006,149.970001
9817,2019-11-18,66.775002,66.035004,197.399994,150.339996
9818,2019-11-19,66.572502,65.773003,199.320007,150.389999
9819,2019-11-20,65.797501,65.152496,197.509995,149.619995
9820,2019-11-21,65.502502,65.067497,197.929993,149.479996
9821,2019-11-22,65.445,64.766998,198.820007,149.589996
9822,2019-11-25,66.592499,65.334503,199.789993,151.229996
9823,2019-11-26,66.072502,65.677498,198.970001,152.029999
9824,2019-11-27,66.959999,65.649498,202.0,152.320007
9825,2019-11-29,66.8125,65.248001,201.639999,151.380005
9826,2019-12-02,66.040001,64.496002,199.699997,149.550003
9827,2019-12-03,64.862503,64.764,198.820007,149.309998
9828,2019-12-04,65.434998,66.027,198.710007,149.850006
9829,2019-12-05,66.394997,66.406502,199.360001,149.929993
9830,2019-12-06,67.677498,67.030998,201.050003,151.75
9831,2019-12-09,66.730003,67.178001,201.339996,151.360001
9832,2019-12-10,67.120003,67.233002,200.869995,151.130005
9833,2019-12-11,67.692497,67.250999,202.259995,151.699997
9834,2019-12-12,67.864998,67.513496,196.75,153.240005
9835,2019-12-13,68.787498,67.391502,194.110001,154.529999
9836,2019-12-16,69.964996,68.058502,197.919998,155.529999
9837,2019-12-17,70.102501,67.755997,198.389999,154.690002
9838,2019-12-18,69.934998,67.630997,202.5,154.369995
9839,2019-12-19,70.004997,67.802002,206.059998,155.710007
9840,2019-12-20,69.860001,67.4795,206.300003,157.410004
9841,2019-12-23,71.0,67.442001,206.179993,157.410004
9842,2019-12-24,71.067497,67.178001,205.119995,157.380005
9843,2019-12-26,72.477501,68.019997,207.789993,158.669998
9844,2019-12-27,72.449997,67.594498,208.100006,158.960007
9845,2019-12-30,72.879997,66.806999,204.410004,157.589996
9846,2019-12-31,73.412498,66.850998,205.25,157.699997
9847,2020-01-02,75.087502,68.3685,209.779999,160.619995
